"weight";"word"
"2";"wast"
"4";"prettiest"
"0";"babe"
"4";"nurs"
"7";"married"
"1";"theme"
"0";"stands"
"0";"disposition"
"2";"honour"
"0";"dream"
"2";"suck"
"0";"wisdom"
"2";"teat"
"4";"marriage"
"2";"esteem"
"0";"seeks"
"0";"wax"
"3";"summer"
"20";"flower"
"0";"gentleman"
"2";"volume"
"1";"pen"
"2";"lineament"
"3";"lends"
"0";"content"
"2";"obscur"
"1";"margent"
"2";"unbound"
"4";"lover"
"2";"beautify"
"0";"lacks"
"3";"cover"
"2";"share"
"2";"glory"
"1";"clasps"
"0";"story"
"3";"possess"
"2";"bigger"
"1";"liking"
"2";"endart"
"2";"strength"
"0";"fly"
"5";"servingman"
"4";"guests"
"1";"curs"
"2";"pantry"
"0";"extremity"
"0";"wait"
"0";"beseech"
"0";"follow"
"0";"straight"
"2";"stays"
"0";"nights"
"0";"speech"
"0";"spoke"
"2";"excuse"
"2";"apology"
"2";"prolixity"
"2";"hoodwink"
"2";"scarf"
"0";"bearing"
"2";"tartar"
"0";"painted"
"2";"lath"
"2";"scaring"
"2";"crowkeeper"
"0";"faintly"
"1";"prompter"
"2";"entrance"
"2";"measure"
"8";"torch"
"2";"ambling"
"124";"mer"
"5";"dance"
"4";"dancing"
"0";"shoes"
"2";"nimble"
"1";"soles"
"2";"stakes"
"0";"borrow"
"5";"wings"
"4";"soar"
"0";"sore"
"2";"enpierced"
"2";"shaft"
"0";"feathers"
"0";"pitch"
"0";"dull"
"0";"woe"
"6";"burthen"
"2";"sink"
"0";"tender"
"0";"rude"
"1";"boist"
"0";"rous"
"1";"pricks"
"2";"thorn"
"0";"prick"
"2";"pricking"
"0";"visage"
"6";"visor"
"2";"care"
"1";"curious"
"2";"quote"
"2";"deformities"
"2";"beetle"
"0";"blush"
"0";"sooner"
"2";"betake"
"0";"legs"
"1";"wantons"
"1";"tickle"
"1";"senseless"
"2";"rushes"
"0";"heels"
"1";"proverb"
"0";"grandsire"
"0";"phrase"
"1";"candle"
"2";"holder"
"0";"game"
"4";"dun"
"1";"mouse"
"2";"constable"
"1";"mire"
"0";"reverence"
"0";"stick"
"0";"burn"
"0";"delay"
"0";"lights"
"0";"vain"
"2";"lamps"
"0";"meaning"
"0";"sits"
"0";"times"
"0";"wits"
"2";"masque"
"3";"dreamt"
"2";"dreamers"
"0";"asleep"
"0";"queen"
"6";"mab"
"2";"fairies"
"2";"midwife"
"0";"shape"
"2";"agate"
"2";"forefinger"
"2";"alderman"
"2";"team"
"2";"atomies"
"2";"athwart"
"0";"noses"
"2";"wagon"
"1";"spokes"
"2";"spinners"
"2";"grasshoppers"
"2";"traces"
"1";"smallest"
"2";"spider"
"0";"web"
"2";"collars"
"1";"moonshine"
"1";"wat"
"2";"beams"
"0";"whip"
"2";"cricket"
"4";"bone"
"0";"lash"
"1";"film"
"4";"wagoner"
"0";"small"
"3";"grey"
"2";"coated"
"2";"gnat"
"4";"lazy"
"0";"finger"
"2";"chariot"
"2";"hazelnut"
"2";"joiner"
"2";"squirrel"
"2";"grub"
"2";"coachmakers"
"4";"gallops"
"0";"brains"
"1";"courtiers"
"0";"knees"
"2";"cursies"
"2";"lawyers"
"2";"fingers"
"2";"fees"
"0";"lips"
"2";"kisses"
"0";"oft"
"0";"angry"
"2";"blisters"
"1";"plagues"
"1";"breaths"
"2";"sweetmeats"
"2";"tainted"
"0";"courtier"
"0";"nose"
"5";"dreams"
"1";"smelling"
"1";"tithe"
"2";"pig"
"0";"tail"
"2";"tickling"
"2";"parson"
"2";"benefice"
"2";"driveth"
"0";"soldier"
"2";"cutting"
"0";"foreign"
"1";"throats"
"1";"breaches"
"2";"ambuscadoes"
"2";"spanish"
"2";"blades"
"2";"healths"
"1";"fadom"
"0";"anon"
"1";"drums"
"0";"ear"
"2";"starts"
"0";"wakes"
"1";"frighted"
"2";"swears"
"0";"prayer"
"0";"sleeps"
"2";"plats"
"2";"manes"
"0";"horses"
"2";"bakes"
"2";"elflocks"
"0";"foul"
"2";"sluttish"
"0";"hairs"
"2";"untangled"
"4";"misfortune"
"1";"bodes"
"2";"hag"
"1";"backs"
"4";"presses"
"2";"learns"
"1";"carriage"
"0";"idle"
"0";"begot"
"0";"fantasy"
"1";"substance"
"6";"inconstant"
"0";"wind"
"2";"wooes"
"2";"frozen"
"0";"bosom"
"0";"north"
"0";"anger"
"2";"puffs"
"1";"dropping"
"2";"south"
"0";"late"
"1";"misgives"
"0";"consequence"
"0";"hanging"
"0";"revels"
"2";"expire"
"0";"term"
"0";"despised"
"6";"clos"
"0";"vile"
"2";"untimely"
"2";"steerage"
"0";"direct"
"1";"sail"
"0";"drum"
"0";"march"
"2";"napkins"
"4";"potpan"
"0";"helps"
"0";"shift"
"4";"trencher"
"2";"scrape"
"0";"manners"
"2";"unwash"
"0";"join"
"2";"stools"
"0";"court"
"2";"cubbert"
"1";"plate"
"0";"save"
"2";"marchpane"
"0";"loves"
"1";"porter"
"2";"grindstone"
"2";"nell"
"2";"anthony"
"6";"boy"
"2";"ready"
"4";"cheerly"
"0";"boys"
"2";"brisk"
"0";"longer"
"1";"liver"
"2";"toes"
"2";"unplagu"
"4";"corns"
"1";"bout"
"2";"mistresses"
"0";"deny"
"2";"dainty"
"0";"swear"
"4";"worn"
"2";"whispering"
"0";"tale"
"0";"play"
"0";"hall"
"0";"room"
"2";"girls"
"0";"music"
"0";"plays"
"0";"knaves"
"1";"tables"
"1";"grown"
"0";"hot"
"2";"unlook"
"0";"sport"
"0";"sit"
"3";"mask"
"0";"nuptial"
"2";"lucentio"
"2";"pentecost"
"0";"elder"
"1";"ward"
"2";"enrich"
"0";"hand"
"2";"yonder"
"0";"knight"
"0";"torches"
"0";"hangs"
"2";"cheek"
"0";"jewel"
"2";"ethiop"
"0";"dear"
"2";"snowy"
"3";"dove"
"2";"trooping"
"0";"crows"
"0";"fellows"
"0";"watch"
"0";"touching"
"2";"blessed"
"1";"forswear"
"0";"fetch"
"0";"rapier"
"4";"dares"
"2";"antic"
"2";"fleer"
"6";"solemnity"
"0";"stock"
"0";"kin"
"0";"sin"
"0";"wherefore"
"0";"storm"
"0";"bears"
"2";"portly"
"0";"truth"
"4";"brags"
"0";"virtuous"
"0";"govern"
"0";"youth"
"0";"wealth"
"0";"town"
"2";"disparagement"
"0";"respect"
"0";"presence"
"1";"frowns"
"1";"semblance"
"0";"fits"
"0";"endure"
"1";"endur"
"0";"goodman"
"2";"hoop"
"0";"shame"
"0";"saucy"
"0";"trick"
"0";"chance"
"2";"scathe"
"1";"contrary"
"0";"hearts"
"2";"princox"
"0";"patience"
"0";"perforce"
"1";"wilful"
"0";"meeting"
"0";"tremble"
"0";"greeting"
"0";"withdraw"
"2";"intrusion"
"1";"convert"
"2";"bitt"
"0";"profane"
"1";"unworthiest"
"0";"holy"
"2";"shrine"
"0";"fine"
"2";"blushing"
"4";"pilgrims"
"0";"smooth"
"0";"touch"
"4";"pilgrim"
"2";"mannerly"
"0";"devotion"
"3";"saints"
"0";"palm"
"4";"palmers"
"0";"grant"
"0";"prayers"
"1";"sake"
"0";"trespass"
"2";"sweetly"
"1";"craves"
"2";"bachelor"
"2";"chinks"
"0";"account"
"2";"unrest"
"2";"prepare"
"1";"trifling"
"0";"foolish"
"2";"banquet"
"0";"honest"
"1";"fay"
"1";"waxes"
"0";"yond"
"0";"heir"
"2";"tiberio"
"0";"door"
"2";"petruchio"
"2";"wedding"
"0";"enemy"
"1";"sprung"
"0";"unknown"
"2";"prodigious"
"0";"birth"
